"wday";"hour";"sensor";"sensores";"value_PM25"
"vie\,";13;"SINCA";"PM25_SINCA";24
"vie\,";13;"P5";"value";140,4
"vie\,";13;"SINCA";"PM25_SINCA";24
"vie\,";14;"P1";"value";144,383
"vie\,";14;"SINCA";"PM25_SINCA";35
"vie\,";14;"P2";"value";147,083
"vie\,";14;"SINCA";"PM25_SINCA";35
"vie\,";14;"P3";"value";146,4
"vie\,";14;"SINCA";"PM25_SINCA";35
"vie\,";14;"P4";"value";151,083
"vie\,";14;"SINCA";"PM25_SINCA";35
"vie\,";14;"P5";"value";153,517
"vie\,";14;"SINCA";"PM25_SINCA";35
"vie\,";15;"P1";"value";149,533
"vie\,";15;"SINCA";"PM25_SINCA";46
"vie\,";15;"P2";"value";153,383
"vie\,";15;"SINCA";"PM25_SINCA";46
"vie\,";15;"P3";"value";152,017
"vie\,";15;"SINCA";"PM25_SINCA";46
"vie\,";15;"P4";"value";159,617
"vie\,";15;"SINCA";"PM25_SINCA";46
"vie\,";15;"P5";"value";162,567
"vie\,";15;"SINCA";"PM25_SINCA";46
"vie\,";16;"P1";"value";149,45
"vie\,";16;"SINCA";"PM25_SINCA";46
"vie\,";16;"P2";"value";154,05
"vie\,";16;"SINCA";"PM25_SINCA";46
"vie\,";16;"P3";"value";151,917
"vie\,";16;"SINCA";"PM25_SINCA";46
"vie\,";16;"P4";"value";161,617
"vie\,";16;"SINCA";"PM25_SINCA";46
"vie\,";16;"P5";"value";161,633
"vie\,";16;"SINCA";"PM25_SINCA";46
"vie\,";17;"P1";"value";144,117
"vie\,";17;"SINCA";"PM25_SINCA";39
"vie\,";17;"P2";"value";148,317
"vie\,";17;"SINCA";"PM25_SINCA";39
"vie\,";17;"P3";"value";146,15
"vie\,";17;"SINCA";"PM25_SINCA";39
"vie\,";17;"P4";"value";152,633
"vie\,";17;"SINCA";"PM25_SINCA";39
"vie\,";17;"P5";"value";154,517
"vie\,";17;"SINCA";"PM25_SINCA";39
"vie\,";18;"P1";"value";117,817
"vie\,";18;"SINCA";"PM25_SINCA";16
"vie\,";18;"P2";"value";119,1
"vie\,";18;"SINCA";"PM25_SINCA";16
"vie\,";18;"P3";"value";117,617
"vie\,";18;"SINCA";"PM25_SINCA";16
"vie\,";18;"P4";"value";121,25
"vie\,";18;"SINCA";"PM25_SINCA";16
"vie\,";18;"P5";"value";124,967
"vie\,";18;"SINCA";"PM25_SINCA";16
"vie\,";19;"P1";"value";144,717
"vie\,";19;"SINCA";"PM25_SINCA";35
"vie\,";19;"P2";"value";147,683
"vie\,";19;"SINCA";"PM25_SINCA";35
"vie\,";19;"P3";"value";144,517
"vie\,";19;"SINCA";"PM25_SINCA";35
"vie\,";19;"P4";"value";150,183
"vie\,";19;"SINCA";"PM25_SINCA";35
"vie\,";19;"P5";"value";152,283
"vie\,";19;"SINCA";"PM25_SINCA";35
"vie\,";20;"P1";"value";151,633
"vie\,";20;"SINCA";"PM25_SINCA";43
"vie\,";20;"P2";"value";155,567
"vie\,";20;"SINCA";"PM25_SINCA";43
"vie\,";20;"P3";"value";151,7
"vie\,";20;"SINCA";"PM25_SINCA";43
"vie\,";20;"P4";"value";158,017
"vie\,";20;"SINCA";"PM25_SINCA";43
"vie\,";20;"P5";"value";160,35
"vie\,";20;"SINCA";"PM25_SINCA";43
"vie\,";21;"P1";"value";150,983
"vie\,";21;"SINCA";"PM25_SINCA";33
"vie\,";21;"P2";"value";154,317
"vie\,";21;"SINCA";"PM25_SINCA";33
"vie\,";21;"P3";"value";149,65
"vie\,";21;"SINCA";"PM25_SINCA";33
"vie\,";21;"P4";"value";157,183
"vie\,";21;"SINCA";"PM25_SINCA";33
"vie\,";21;"P5";"value";158,267
"vie\,";21;"SINCA";"PM25_SINCA";33
"vie\,";22;"P1";"value";152,017
"vie\,";22;"SINCA";"PM25_SINCA";38
"vie\,";22;"P2";"value";155,517
"vie\,";22;"SINCA";"PM25_SINCA";38
"vie\,";22;"P3";"value";151,033
"vie\,";22;"SINCA";"PM25_SINCA";38
"vie\,";22;"P4";"value";158,217
"vie\,";22;"SINCA";"PM25_SINCA";38
"vie\,";22;"P5";"value";159,9
"vie\,";22;"SINCA";"PM25_SINCA";38
"vie\,";23;"P1";"value";149,5
"vie\,";23;"SINCA";"PM25_SINCA";30
"vie\,";23;"P2";"value";152,05
"vie\,";23;"SINCA";"PM25_SINCA";30
"vie\,";23;"P3";"value";148,183
"vie\,";23;"SINCA";"PM25_SINCA";30
"vie\,";23;"P4";"value";156,433
"vie\,";23;"SINCA";"PM25_SINCA";30
"vie\,";23;"P5";"value";157,4
"vie\,";23;"SINCA";"PM25_SINCA";30
"sáb\,";0;"P1";"value";137,95
"sáb\,";0;"SINCA";"PM25_SINCA";22
"sáb\,";0;"P2";"value";139,85
"sáb\,";0;"SINCA";"PM25_SINCA";22
"sáb\,";0;"P3";"value";136,5
"sáb\,";0;"SINCA";"PM25_SINCA";22
"sáb\,";0;"P4";"value";144,917
"sáb\,";0;"SINCA";"PM25_SINCA";22
"sáb\,";0;"P5";"value";146
"sáb\,";0;"SINCA";"PM25_SINCA";22
"sáb\,";1;"P1";"value";132,567
"sáb\,";1;"SINCA";"PM25_SINCA";21
"sáb\,";1;"P2";"value";133,117
"sáb\,";1;"SINCA";"PM25_SINCA";21
"sáb\,";1;"P3";"value";130,35
"sáb\,";1;"SINCA";"PM25_SINCA";21
"sáb\,";1;"P4";"value";141,517
"sáb\,";1;"SINCA";"PM25_SINCA";21
"sáb\,";1;"P5";"value";141,083
"sáb\,";1;"SINCA";"PM25_SINCA";21
"sáb\,";2;"P1";"value";132,433
"sáb\,";2;"SINCA";"PM25_SINCA";20
"sáb\,";2;"P2";"value";133,067
"sáb\,";2;"SINCA";"PM25_SINCA";20
"sáb\,";2;"P3";"value";130,367
"sáb\,";2;"SINCA";"PM25_SINCA";20
"sáb\,";2;"P4";"value";140,8
"sáb\,";2;"SINCA";"PM25_SINCA";20
"sáb\,";2;"P5";"value";141,017
"sáb\,";2;"SINCA";"PM25_SINCA";20
"sáb\,";3;"P1";"value";127,683
"sáb\,";3;"SINCA";"PM25_SINCA";22
"sáb\,";3;"P2";"value";128,517
"sáb\,";3;"SINCA";"PM25_SINCA";22
"sáb\,";3;"P3";"value";125,317
"sáb\,";3;"SINCA";"PM25_SINCA";22
"sáb\,";3;"P4";"value";134,667
"sáb\,";3;"SINCA";"PM25_SINCA";22
"sáb\,";3;"P5";"value";134,483
"sáb\,";3;"SINCA";"PM25_SINCA";22
"sáb\,";4;"P1";"value";128,167
"sáb\,";4;"SINCA";"PM25_SINCA";13
"sáb\,";4;"P2";"value";129,217
"sáb\,";4;"SINCA";"PM25_SINCA";13
"sáb\,";4;"P3";"value";125,817
"sáb\,";4;"SINCA";"PM25_SINCA";13
"sáb\,";4;"P4";"value";137,467
"sáb\,";4;"SINCA";"PM25_SINCA";13
"sáb\,";4;"P5";"value";135,917
"sáb\,";4;"SINCA";"PM25_SINCA";13
"sáb\,";5;"P1";"value";126,233
"sáb\,";5;"SINCA";"PM25_SINCA";17
"sáb\,";5;"P2";"value";127,017
"sáb\,";5;"SINCA";"PM25_SINCA";17
"sáb\,";5;"P3";"value";122,95
"sáb\,";5;"SINCA";"PM25_SINCA";17
"sáb\,";5;"P4";"value";135,25
"sáb\,";5;"SINCA";"PM25_SINCA";17
"sáb\,";5;"P5";"value";133,467
"sáb\,";5;"SINCA";"PM25_SINCA";17
"sáb\,";6;"P1";"value";128,183
"sáb\,";6;"SINCA";"PM25_SINCA";13
"sáb\,";6;"P2";"value";128,85
"sáb\,";6;"SINCA";"PM25_SINCA";13
"sáb\,";6;"P3";"value";125,15
"sáb\,";6;"SINCA";"PM25_SINCA";13
"sáb\,";6;"P4";"value";137,5
"sáb\,";6;"SINCA";"PM25_SINCA";13
"sáb\,";6;"P5";"value";135,767
"sáb\,";6;"SINCA";"PM25_SINCA";13
"sáb\,";7;"P1";"value";124,883
"sáb\,";7;"SINCA";"PM25_SINCA";15
"sáb\,";7;"P2";"value";125,25
"sáb\,";7;"SINCA";"PM25_SINCA";15
"sáb\,";7;"P3";"value";121,15
"sáb\,";7;"SINCA";"PM25_SINCA";15
"sáb\,";7;"P4";"value";133,667
"sáb\,";7;"SINCA";"PM25_SINCA";15
"sáb\,";7;"P5";"value";132,367
"sáb\,";7;"SINCA";"PM25_SINCA";15
"sáb\,";8;"P1";"value";120,183
"sáb\,";8;"SINCA";"PM25_SINCA";11
"sáb\,";8;"P2";"value";120,25
"sáb\,";8;"SINCA";"PM25_SINCA";11
"sáb\,";8;"P3";"value";116,733
"sáb\,";8;"SINCA";"PM25_SINCA";11
"sáb\,";8;"P4";"value";127,383
"sáb\,";8;"SINCA";"PM25_SINCA";11
"sáb\,";8;"P5";"value";127,283
"sáb\,";8;"SINCA";"PM25_SINCA";11
"sáb\,";9;"P1";"value";122,533
"sáb\,";9;"SINCA";"PM25_SINCA";14
"sáb\,";9;"P2";"value";122,8
"sáb\,";9;"SINCA";"PM25_SINCA";14
"sáb\,";9;"P3";"value";120,617
"sáb\,";9;"SINCA";"PM25_SINCA";14
"sáb\,";9;"P4";"value";128,067
"sáb\,";9;"SINCA";"PM25_SINCA";14
"sáb\,";9;"P5";"value";130
"sáb\,";9;"SINCA";"PM25_SINCA";14
"sáb\,";10;"P1";"value";139,25
"sáb\,";10;"SINCA";"PM25_SINCA";29
"sáb\,";10;"P2";"value";143,033
"sáb\,";10;"SINCA";"PM25_SINCA";29
"sáb\,";10;"P3";"value";140,533
"sáb\,";10;"SINCA";"PM25_SINCA";29
"sáb\,";10;"P4";"value";144,667
"sáb\,";10;"SINCA";"PM25_SINCA";29
"sáb\,";10;"P5";"value";148,15
"sáb\,";10;"SINCA";"PM25_SINCA";29
"sáb\,";11;"P1";"value";139,533
"sáb\,";11;"SINCA";"PM25_SINCA";21
"sáb\,";11;"P2";"value";142,683
"sáb\,";11;"SINCA";"PM25_SINCA";21
"sáb\,";11;"P3";"value";140,75
"sáb\,";11;"SINCA";"PM25_SINCA";21
"sáb\,";11;"P4";"value";145,067
"sáb\,";11;"SINCA";"PM25_SINCA";21
"sáb\,";11;"P5";"value";147,917
"sáb\,";11;"SINCA";"PM25_SINCA";21
"sáb\,";12;"P1";"value";145,817
"sáb\,";12;"SINCA";"PM25_SINCA";37
"sáb\,";12;"P2";"value";150,133
"sáb\,";12;"SINCA";"PM25_SINCA";37
"sáb\,";12;"P3";"value";148,35
"sáb\,";12;"SINCA";"PM25_SINCA";37
"sáb\,";12;"P4";"value";150,817
"sáb\,";12;"SINCA";"PM25_SINCA";37
"sáb\,";12;"P5";"value";155,533
"sáb\,";12;"SINCA";"PM25_SINCA";37
"sáb\,";13;"P1";"value";143,517
"sáb\,";13;"SINCA";"PM25_SINCA";35
"sáb\,";13;"P2";"value";147,217
"sáb\,";13;"SINCA";"PM25_SINCA";35
"sáb\,";13;"P3";"value";145,1
"sáb\,";13;"SINCA";"PM25_SINCA";35
"sáb\,";13;"P4";"value";148,9
"sáb\,";13;"SINCA";"PM25_SINCA";35
"sáb\,";13;"P5";"value";151,95
"sáb\,";13;"SINCA";"PM25_SINCA";35
"sáb\,";14;"P1";"value";149,333
"sáb\,";14;"SINCA";"PM25_SINCA";41
"sáb\,";14;"P2";"value";154,15
"sáb\,";14;"SINCA";"PM25_SINCA";41
"sáb\,";14;"P3";"value";152
"sáb\,";14;"SINCA";"PM25_SINCA";41
"sáb\,";14;"P4";"value";157,017
"sáb\,";14;"SINCA";"PM25_SINCA";41
"sáb\,";14;"P5";"value";161,283
"sáb\,";14;"SINCA";"PM25_SINCA";41
"sáb\,";15;"P1";"value";159,583
"sáb\,";15;"SINCA";"PM25_SINCA";48
"sáb\,";15;"P2";"value";165,617
"sáb\,";15;"SINCA";"PM25_SINCA";48
"sáb\,";15;"P3";"value";162,817
"sáb\,";15;"SINCA";"PM25_SINCA";48
"sáb\,";15;"P4";"value";169,933
"sáb\,";15;"SINCA";"PM25_SINCA";48
"sáb\,";15;"P5";"value";175,25
"sáb\,";15;"SINCA";"PM25_SINCA";48
"sáb\,";16;"P1";"value";156,083
"sáb\,";16;"SINCA";"PM25_SINCA";46
"sáb\,";16;"P2";"value";161,2
"sáb\,";16;"SINCA";"PM25_SINCA";46
"sáb\,";16;"P3";"value";158,15
"sáb\,";16;"SINCA";"PM25_SINCA";46
"sáb\,";16;"P4";"value";166,233
"sáb\,";16;"SINCA";"PM25_SINCA";46
"sáb\,";16;"P5";"value";170,6
"sáb\,";16;"SINCA";"PM25_SINCA";46
"sáb\,";17;"P1";"value";162,083
"sáb\,";17;"SINCA";"PM25_SINCA";50
"sáb\,";17;"P2";"value";167,9
"sáb\,";17;"SINCA";"PM25_SINCA";50
"sáb\,";17;"P3";"value";163,133
"sáb\,";17;"SINCA";"PM25_SINCA";50
"sáb\,";17;"P4";"value";176,017
"sáb\,";17;"SINCA";"PM25_SINCA";50
"sáb\,";17;"P5";"value";177,75
"sáb\,";17;"SINCA";"PM25_SINCA";50
"sáb\,";18;"P1";"value";164,833
"sáb\,";18;"SINCA";"PM25_SINCA";52
"sáb\,";18;"P2";"value";171,117
"sáb\,";18;"SINCA";"PM25_SINCA";52
"sáb\,";18;"P3";"value";164,733
"sáb\,";18;"SINCA";"PM25_SINCA";52
"sáb\,";18;"P4";"value";181,2
"sáb\,";18;"SINCA";"PM25_SINCA";52
"sáb\,";18;"P5";"value";180,833
"sáb\,";18;"SINCA";"PM25_SINCA";52
"sáb\,";19;"P1";"value";171
"sáb\,";19;"SINCA";"PM25_SINCA";55
"sáb\,";19;"P2";"value";177,183
"sáb\,";19;"SINCA";"PM25_SINCA";55
"sáb\,";19;"P3";"value";170,617
"sáb\,";19;"SINCA";"PM25_SINCA";55
"sáb\,";19;"P4";"value";187,983
"sáb\,";19;"SINCA";"PM25_SINCA";55
"sáb\,";19;"P5";"value";187,783
"sáb\,";19;"SINCA";"PM25_SINCA";55
"sáb\,";20;"P1";"value";169,367
"sáb\,";20;"SINCA";"PM25_SINCA";55
"sáb\,";20;"P2";"value";176,933
"sáb\,";20;"SINCA";"PM25_SINCA";55
"sáb\,";20;"P3";"value";169,583
"sáb\,";20;"SINCA";"PM25_SINCA";55
"sáb\,";20;"P4";"value";186,033
"sáb\,";20;"SINCA";"PM25_SINCA";55
"sáb\,";20;"P5";"value";186,017
"sáb\,";20;"SINCA";"PM25_SINCA";55
"sáb\,";21;"P1";"value";164,433
"sáb\,";21;"SINCA";"PM25_SINCA";48
"sáb\,";21;"P2";"value";171,217
"sáb\,";21;"SINCA";"PM25_SINCA";48
"sáb\,";21;"P3";"value";164,433
"sáb\,";21;"SINCA";"PM25_SINCA";48
"sáb\,";21;"P4";"value";179,317
"sáb\,";21;"SINCA";"PM25_SINCA";48
"sáb\,";21;"P5";"value";180,267
"sáb\,";21;"SINCA";"PM25_SINCA";48
"sáb\,";22;"P1";"value";161,1
"sáb\,";22;"SINCA";"PM25_SINCA";47
"sáb\,";22;"P2";"value";166,95
"sáb\,";22;"SINCA";"PM25_SINCA";47
"sáb\,";22;"P3";"value";161,367
"sáb\,";22;"SINCA";"PM25_SINCA";47
"sáb\,";22;"P4";"value";174,3
"sáb\,";22;"SINCA";"PM25_SINCA";47
"sáb\,";22;"P5";"value";175,233
"sáb\,";22;"SINCA";"PM25_SINCA";47
"sáb\,";23;"P1";"value";158,033
"sáb\,";23;"SINCA";"PM25_SINCA";46
"sáb\,";23;"P2";"value";164,9
"sáb\,";23;"SINCA";"PM25_SINCA";46
"sáb\,";23;"P3";"value";159,283
"sáb\,";23;"SINCA";"PM25_SINCA";46
"sáb\,";23;"P4";"value";168,133
"sáb\,";23;"SINCA";"PM25_SINCA";46
"sáb\,";23;"P5";"value";171,633
"sáb\,";23;"SINCA";"PM25_SINCA";46
"dom\,";0;"P1";"value";162,783
"dom\,";0;"SINCA";"PM25_SINCA";54
"dom\,";0;"P2";"value";169,633
"dom\,";0;"SINCA";"PM25_SINCA";54
"dom\,";0;"P3";"value";162,7
"dom\,";0;"SINCA";"PM25_SINCA";54
"dom\,";0;"P4";"value";175,5
"dom\,";0;"SINCA";"PM25_SINCA";54
"dom\,";0;"P5";"value";177,217
"dom\,";0;"SINCA";"PM25_SINCA";54
"dom\,";1;"P1";"value";171,467
"dom\,";1;"SINCA";"PM25_SINCA";45
"dom\,";1;"P2";"value";180,8
"dom\,";1;"SINCA";"PM25_SINCA";45
"dom\,";1;"P3";"value";169,917
"dom\,";1;"SINCA";"PM25_SINCA";45
"dom\,";1;"P4";"value";186,6
"dom\,";1;"SINCA";"PM25_SINCA";45
"dom\,";1;"P5";"value";187,417
"dom\,";1;"SINCA";"PM25_SINCA";45
"dom\,";2;"P1";"value";171,117
"dom\,";2;"SINCA";"PM25_SINCA";41
"dom\,";2;"P2";"value";180,383
"dom\,";2;"SINCA";"PM25_SINCA";41
"dom\,";2;"P3";"value";169,3
"dom\,";2;"SINCA";"PM25_SINCA";41
"dom\,";2;"P4";"value";188,183
"dom\,";2;"SINCA";"PM25_SINCA";41
"dom\,";2;"P5";"value";186,683
"dom\,";2;"SINCA";"PM25_SINCA";41
"dom\,";3;"P1";"value";154,35
"dom\,";3;"SINCA";"PM25_SINCA";31
"dom\,";3;"P2";"value";160,25
"dom\,";3;"SINCA";"PM25_SINCA";31
"dom\,";3;"P3";"value";152,683
"dom\,";3;"SINCA";"PM25_SINCA";31
"dom\,";3;"P4";"value";163,767
"dom\,";3;"SINCA";"PM25_SINCA";31
"dom\,";3;"P5";"value";164,017
"dom\,";3;"SINCA";"PM25_SINCA";31
"dom\,";4;"P1";"value";98,117
"dom\,";4;"SINCA";"PM25_SINCA";5
"dom\,";4;"P2";"value";99,133
"dom\,";4;"SINCA";"PM25_SINCA";5
"dom\,";4;"P3";"value";100,067
"dom\,";4;"SINCA";"PM25_SINCA";5
"dom\,";4;"P4";"value";102,1
"dom\,";4;"SINCA";"PM25_SINCA";5
"dom\,";4;"P5";"value";103,133
"dom\,";4;"SINCA";"PM25_SINCA";5
"dom\,";5;"P1";"value";102,733
"dom\,";5;"SINCA";"PM25_SINCA";3
"dom\,";5;"P2";"value";103,2
"dom\,";5;"SINCA";"PM25_SINCA";3
"dom\,";5;"P3";"value";102,95
"dom\,";5;"SINCA";"PM25_SINCA";3
"dom\,";5;"P4";"value";106
"dom\,";5;"SINCA";"PM25_SINCA";3
"dom\,";5;"P5";"value";107,433
"dom\,";5;"SINCA";"PM25_SINCA";3
"dom\,";6;"P1";"value";122,4
"dom\,";6;"SINCA";"PM25_SINCA";9
"dom\,";6;"P2";"value";124,333
"dom\,";6;"SINCA";"PM25_SINCA";9
"dom\,";6;"P3";"value";120,833
"dom\,";6;"SINCA";"PM25_SINCA";9
"dom\,";6;"P4";"value";127,583
"dom\,";6;"SINCA";"PM25_SINCA";9
"dom\,";6;"P5";"value";128,633
"dom\,";6;"SINCA";"PM25_SINCA";9
"dom\,";7;"P1";"value";145,183
"dom\,";7;"SINCA";"PM25_SINCA";24
"dom\,";7;"P2";"value";149,017
"dom\,";7;"SINCA";"PM25_SINCA";24
"dom\,";7;"P3";"value";142,983
"dom\,";7;"SINCA";"PM25_SINCA";24
"dom\,";7;"P4";"value";151,017
"dom\,";7;"SINCA";"PM25_SINCA";24
"dom\,";7;"P5";"value";151,967
"dom\,";7;"SINCA";"PM25_SINCA";24
"dom\,";8;"P1";"value";143,717
"dom\,";8;"SINCA";"PM25_SINCA";16
"dom\,";8;"P2";"value";146,5
"dom\,";8;"SINCA";"PM25_SINCA";16
"dom\,";8;"P3";"value";140,467
"dom\,";8;"SINCA";"PM25_SINCA";16
"dom\,";8;"P4";"value";148,6
"dom\,";8;"SINCA";"PM25_SINCA";16
"dom\,";8;"P5";"value";149,633
"dom\,";8;"SINCA";"PM25_SINCA";16
"dom\,";9;"P1";"value";133,767
"dom\,";9;"SINCA";"PM25_SINCA";17
"dom\,";9;"P2";"value";135,983
"dom\,";9;"SINCA";"PM25_SINCA";17
"dom\,";9;"P3";"value";133,017
"dom\,";9;"SINCA";"PM25_SINCA";17
"dom\,";9;"P4";"value";137,217
"dom\,";9;"SINCA";"PM25_SINCA";17
"dom\,";9;"P5";"value";141
"dom\,";9;"SINCA";"PM25_SINCA";17
"dom\,";10;"P1";"value";105,633
"dom\,";10;"SINCA";"PM25_SINCA";3
"dom\,";10;"P2";"value";106,433
"dom\,";10;"SINCA";"PM25_SINCA";3
"dom\,";10;"P3";"value";106,283
"dom\,";10;"SINCA";"PM25_SINCA";3
"dom\,";10;"P4";"value";108,1
"dom\,";10;"SINCA";"PM25_SINCA";3
"dom\,";10;"P5";"value";111,65
"dom\,";10;"SINCA";"PM25_SINCA";3
"dom\,";11;"P1";"value";102,967
"dom\,";11;"SINCA";"PM25_SINCA";3
"dom\,";11;"P2";"value";104,083
"dom\,";11;"SINCA";"PM25_SINCA";3
"dom\,";11;"P3";"value";104,5
"dom\,";11;"SINCA";"PM25_SINCA";3
"dom\,";11;"P4";"value";104,867
"dom\,";11;"SINCA";"PM25_SINCA";3
"dom\,";11;"P5";"value";108,667
"dom\,";11;"SINCA";"PM25_SINCA";3
"dom\,";12;"P1";"value";119,3
"dom\,";12;"SINCA";"PM25_SINCA";13
"dom\,";12;"P2";"value";121,517
"dom\,";12;"SINCA";"PM25_SINCA";13
"dom\,";12;"P3";"value";122,133
"dom\,";12;"SINCA";"PM25_SINCA";13
"dom\,";12;"P4";"value";120,767
"dom\,";12;"SINCA";"PM25_SINCA";13
"dom\,";12;"P5";"value";127,15
"dom\,";12;"SINCA";"PM25_SINCA";13
"dom\,";13;"P1";"value";134,233
"dom\,";13;"SINCA";"PM25_SINCA";18
"dom\,";13;"P2";"value";137,083
"dom\,";13;"SINCA";"PM25_SINCA";18
"dom\,";13;"P3";"value";137,3
"dom\,";13;"SINCA";"PM25_SINCA";18
"dom\,";13;"P4";"value";136,967
"dom\,";13;"SINCA";"PM25_SINCA";18
"dom\,";13;"P5";"value";142,7
"dom\,";13;"SINCA";"PM25_SINCA";18
"dom\,";14;"P1";"value";138,6
"dom\,";14;"SINCA";"PM25_SINCA";26
"dom\,";14;"P2";"value";141,317
"dom\,";14;"SINCA";"PM25_SINCA";26
"dom\,";14;"P3";"value";141,767
"dom\,";14;"SINCA";"PM25_SINCA";26
"dom\,";14;"P4";"value";142,117
"dom\,";14;"SINCA";"PM25_SINCA";26
"dom\,";14;"P5";"value";147,15
"dom\,";14;"SINCA";"PM25_SINCA";26
"dom\,";15;"P1";"value";138,317
"dom\,";15;"SINCA";"PM25_SINCA";24
"dom\,";15;"P2";"value";141,85
"dom\,";15;"SINCA";"PM25_SINCA";24
"dom\,";15;"P3";"value";141,317
"dom\,";15;"SINCA";"PM25_SINCA";24
"dom\,";15;"P4";"value";142,1
"dom\,";15;"SINCA";"PM25_SINCA";24
"dom\,";15;"P5";"value";147,083
"dom\,";15;"SINCA";"PM25_SINCA";24
"dom\,";16;"P1";"value";139,383
"dom\,";16;"SINCA";"PM25_SINCA";19
"dom\,";16;"P2";"value";143,367
"dom\,";16;"SINCA";"PM25_SINCA";19
"dom\,";16;"P3";"value";141,6
"dom\,";16;"SINCA";"PM25_SINCA";19
"dom\,";16;"P4";"value";143,517
"dom\,";16;"SINCA";"PM25_SINCA";19
"dom\,";16;"P5";"value";147,967
"dom\,";16;"SINCA";"PM25_SINCA";19
"dom\,";17;"P1";"value";136,533
"dom\,";17;"SINCA";"PM25_SINCA";19
"dom\,";17;"P2";"value";139,75
"dom\,";17;"SINCA";"PM25_SINCA";19
"dom\,";17;"P3";"value";137,1
"dom\,";17;"SINCA";"PM25_SINCA";19
"dom\,";17;"P4";"value";140,467
"dom\,";17;"SINCA";"PM25_SINCA";19
"dom\,";17;"P5";"value";144,517
"dom\,";17;"SINCA";"PM25_SINCA";19
"dom\,";18;"P1";"value";142,117
"dom\,";18;"SINCA";"PM25_SINCA";13
"dom\,";18;"P2";"value";145,567
"dom\,";18;"SINCA";"PM25_SINCA";13
"dom\,";18;"P3";"value";142,083
"dom\,";18;"SINCA";"PM25_SINCA";13
"dom\,";18;"P4";"value";147,45
"dom\,";18;"SINCA";"PM25_SINCA";13
"dom\,";18;"P5";"value";149,483
"dom\,";18;"SINCA";"PM25_SINCA";13
"dom\,";19;"P1";"value";142,517
"dom\,";19;"SINCA";"PM25_SINCA";21
"dom\,";19;"P2";"value";145,983
"dom\,";19;"SINCA";"PM25_SINCA";21
"dom\,";19;"P3";"value";141,75
"dom\,";19;"SINCA";"PM25_SINCA";21
"dom\,";19;"P4";"value";148,5
"dom\,";19;"SINCA";"PM25_SINCA";21
"dom\,";19;"P5";"value";149,867
"dom\,";19;"SINCA";"PM25_SINCA";21
"dom\,";20;"P1";"value";142
"dom\,";20;"SINCA";"PM25_SINCA";19
"dom\,";20;"P2";"value";145,4
"dom\,";20;"SINCA";"PM25_SINCA";19
"dom\,";20;"P3";"value";140,817
"dom\,";20;"SINCA";"PM25_SINCA";19
"dom\,";20;"P4";"value";148,45
"dom\,";20;"SINCA";"PM25_SINCA";19
"dom\,";20;"P5";"value";149,583
"dom\,";20;"SINCA";"PM25_SINCA";19
"dom\,";21;"P1";"value";140,033
"dom\,";21;"SINCA";"PM25_SINCA";22
"dom\,";21;"P2";"value";143,6
"dom\,";21;"SINCA";"PM25_SINCA";22
"dom\,";21;"P3";"value";139,15
"dom\,";21;"SINCA";"PM25_SINCA";22
"dom\,";21;"P4";"value";146,683
"dom\,";21;"SINCA";"PM25_SINCA";22
"dom\,";21;"P5";"value";147,4
"dom\,";21;"SINCA";"PM25_SINCA";22
"dom\,";22;"P1";"value";136,667
"dom\,";22;"SINCA";"PM25_SINCA";16
"dom\,";22;"P2";"value";138,183
"dom\,";22;"SINCA";"PM25_SINCA";16
"dom\,";22;"P3";"value";133,5
"dom\,";22;"SINCA";"PM25_SINCA";16
"dom\,";22;"P4";"value";142,067
"dom\,";22;"SINCA";"PM25_SINCA";16
"dom\,";22;"P5";"value";142,65
"dom\,";22;"SINCA";"PM25_SINCA";16
"dom\,";23;"P1";"value";123,05
"dom\,";23;"SINCA";"PM25_SINCA";9
"dom\,";23;"P2";"value";123,05
"dom\,";23;"SINCA";"PM25_SINCA";9
"dom\,";23;"P3";"value";119,2
"dom\,";23;"SINCA";"PM25_SINCA";9
"dom\,";23;"P4";"value";128,4
"dom\,";23;"SINCA";"PM25_SINCA";9
"dom\,";23;"P5";"value";128,917
"dom\,";23;"SINCA";"PM25_SINCA";9
"lun\,";0;"P1";"value";116,633
"lun\,";0;"SINCA";"PM25_SINCA";11
"lun\,";0;"P2";"value";117,133
"lun\,";0;"SINCA";"PM25_SINCA";11
"lun\,";0;"P3";"value";114,217
"lun\,";0;"SINCA";"PM25_SINCA";11
"lun\,";0;"P4";"value";123,467
"lun\,";0;"SINCA";"PM25_SINCA";11
"lun\,";0;"P5";"value";123,367
"lun\,";0;"SINCA";"PM25_SINCA";11
"lun\,";1;"P1";"value";117,45
"lun\,";1;"SINCA";"PM25_SINCA";9
"lun\,";1;"P2";"value";116,433
"lun\,";1;"SINCA";"PM25_SINCA";9
"lun\,";1;"P3";"value";112,817
"lun\,";1;"SINCA";"PM25_SINCA";9
"lun\,";1;"P4";"value";124,967
"lun\,";1;"SINCA";"PM25_SINCA";9
"lun\,";1;"P5";"value";123,767
"lun\,";1;"SINCA";"PM25_SINCA";9
"lun\,";2;"P1";"value";125,217
"lun\,";2;"SINCA";"PM25_SINCA";10
"lun\,";2;"P2";"value";125
"lun\,";2;"SINCA";"PM25_SINCA";10
"lun\,";2;"P3";"value";120,45
"lun\,";2;"SINCA";"PM25_SINCA";10
"lun\,";2;"P4";"value";134,5
