date;PM25_P1;PM25_P2;PM25_P3;PM25_P4;PM25_P5;PM25_SINCA;hour;wday
18-07-2025 3:00;98;99,017;100,017;102;103,083;2;3;vie\,
18-07-2025 4:00;98;99;100;102;103;1;4;vie\,
18-07-2025 5:00;98,017;99;100;102;103;2;5;vie\,
18-07-2025 6:00;98;99,017;100;102;103;2;6;vie\,
18-07-2025 7:00;98,033;99,033;100,05;102;103,05;2;7;vie\,
18-07-2025 8:00;100;100,933;101,633;102,967;105,433;10;8;vie\,
18-07-2025 9:00;105,267;106,05;107,067;107,1;111,383;15;9;vie\,
18-07-2025 10:00;101,45;102,117;103,05;103,683;106,633;13;10;vie\,
18-07-2025 11:00;121;123,233;123,333;123,7;127,983;27;11;vie\,
18-07-2025 12:00;134,283;136,8;136,667;137,483;142,6;30;12;vie\,
18-07-2025 13:00;141,417;143,95;143,517;146,983;150,083;36;13;vie\,
18-07-2025 14:00;135,6;138,4;137,433;141,767;143,967;42;14;vie\,
18-07-2025 15:00;122,817;125,117;124,3;127,25;130,4;25;15;vie\,
18-07-2025 16:00;135,923;138,654;137,615;142;143,962;38;16;vie\,
18-07-2025 17:00;98;99;100;102;103;47;17;vie\,
18-07-2025 18:00;98;99;100;102;103;39;18;vie\,
18-07-2025 19:00;98;99;100;102;103;32;19;vie\,
18-07-2025 20:00;98;99;100;102;103;28;20;vie\,
18-07-2025 21:00;98;99;100;102;103;31;21;vie\,
18-07-2025 22:00;98;99;100;102;103;28;22;vie\,
18-07-2025 23:00;98;99;100;102;103;19;23;vie\,
19-07-2025;98;99;100;102;103;22;0;sáb\,
19-07-2025 1:00;98;99;100;102;103;16;1;sáb\,
19-07-2025 2:00;98;99;100;102;103;24;2;sáb\,
19-07-2025 3:00;98;99;100;102;103;15;3;sáb\,
19-07-2025 4:00;98;99;100;102;103;15;4;sáb\,
19-07-2025 5:00;98;99;100;102;103;13;5;sáb\,
19-07-2025 6:00;98;99;100;102;103;11;6;sáb\,
19-07-2025 7:00;98;99;100;102;103;11;7;sáb\,
19-07-2025 8:00;108,909;108,909;108,091;114,091;115,364;8;8;sáb\,
19-07-2025 9:00;111,433;111,733;111,317;115,65;118,817;10;9;sáb\,
19-07-2025 10:00;111,167;111,633;111,833;113,833;117,817;9;10;sáb\,
19-07-2025 11:00;125,633;127,633;126,917;130,967;132,867;15;11;sáb\,
19-07-2025 12:00;133,467;135,5;134,7;140,833;141,767;26;12;sáb\,
19-07-2025 13:00;138,783;141,35;140,167;147,483;147,483;31;13;sáb\,
19-07-2025 14:00;134,283;136,183;134,767;141,2;142,317;23;14;sáb\,
19-07-2025 15:00;148,117;151,917;149,667;160,9;159,817;39;15;sáb\,
19-07-2025 16:00;163,667;170,683;165,533;184,617;181,35;65;16;sáb\,
19-07-2025 17:00;162,9;168,467;163,517;185,017;179,667;55;17;sáb\,
19-07-2025 18:00;157,583;161,95;157,2;178,317;172,967;55;18;sáb\,
19-07-2025 19:00;164,65;169,55;163,867;186,467;180,517;67;19;sáb\,
19-07-2025 20:00;163,233;168,667;162,817;186,033;179,333;59;20;sáb\,
19-07-2025 21:00;157,283;160,967;156,183;176,133;170,467;49;21;sáb\,
19-07-2025 22:00;156,367;159,567;155,1;170,383;166,683;49;22;sáb\,
19-07-2025 23:00;148,5;150,533;147,2;155,417;156,233;34;23;sáb\,
20-07-2025;140,183;142,317;139,417;147,117;148,333;31;0;dom\,
20-07-2025 1:00;133,817;135,2;132,95;140,05;141,267;21;1;dom\,
20-07-2025 2:00;128,35;130,167;127,7;136;136,65;20;2;dom\,
20-07-2025 3:00;120,067;121,067;118,983;127,867;127,667;13;3;dom\,
20-07-2025 4:00;118,783;119,467;116,383;126,183;126,067;13;4;dom\,
20-07-2025 5:00;122,567;123,717;120,5;131,6;130,333;16;5;dom\,
20-07-2025 6:00;111,65;111,867;110,95;119,883;119,3;12;6;dom\,
20-07-2025 7:00;111,817;112,217;110,733;119,617;119,15;11;7;dom\,
20-07-2025 8:00;105,083;105,783;105,783;109,617;110,933;6;8;dom\,
20-07-2025 9:00;102,95;103,633;104,4;106,783;108,6;5;9;dom\,
20-07-2025 10:00;107,233;107,733;108,483;109,067;113,4;5;10;dom\,
20-07-2025 11:00;113,267;114,667;113,483;115,767;120,633;8;11;dom\,
20-07-2025 12:00;118,083;119,683;118,1;124,867;125,85;12;12;dom\,
20-07-2025 13:00;113,433;115,117;113,583;118,7;120,85;10;13;dom\,
20-07-2025 14:00;126,883;128,8;127,583;134,367;135,033;16;14;dom\,
20-07-2025 15:00;139,683;142,067;140,983;148,35;148,317;33;15;dom\,
20-07-2025 16:00;138,317;140,933;139,617;147,567;147,183;36;16;dom\,
20-07-2025 17:00;147,967;151,417;149,517;161,35;159,117;50;17;dom\,
20-07-2025 18:00;148,283;151,017;147,15;155,55;156,05;47;18;dom\,
20-07-2025 19:00;148,25;151,25;147,1;155,15;156,25;43;19;dom\,
20-07-2025 20:00;152,683;156,083;151,717;161,667;160,967;51;20;dom\,
20-07-2025 21:00;152,9;156,367;151,983;162,633;161,483;42;21;dom\,
20-07-2025 22:00;151,983;155,367;151,383;161,983;161,45;44;22;dom\,
20-07-2025 23:00;145,983;149,217;145,8;153,967;154,583;35;23;dom\,
21-07-2025;148,65;151,717;147,333;156,65;156,9;36;0;lun\,
21-07-2025 1:00;147,833;151,267;146,817;155,817;156,25;36;1;lun\,
21-07-2025 2:00;141,183;143,75;140,1;149,667;149,7;28;2;lun\,
21-07-2025 3:00;140,167;143;139,367;148,717;148,833;25;3;lun\,
21-07-2025 4:00;134,133;136,117;132,633;141,9;141,733;26;4;lun\,
21-07-2025 5:00;138,017;140,617;137,017;146,483;146,483;28;5;lun\,
21-07-2025 6:00;134,433;136,083;133;142;142,1;27;6;lun\,
21-07-2025 7:00;133,717;135,833;132,517;140,6;141,217;23;7;lun\,
21-07-2025 8:00;133,417;135,633;132,7;140;140,783;26;8;lun\,
21-07-2025 9:00;134,817;137,067;134,767;139,933;142,233;29;9;lun\,
21-07-2025 10:00;150,833;155,2;152,15;161,833;163,05;42;10;lun\,
21-07-2025 11:00;148,383;152,217;150,55;158,983;159,95;44;11;lun\,
21-07-2025 12:00;147,817;151,4;149,95;158,1;159,333;45;12;lun\,
21-07-2025 13:00;151,067;155,617;153,2;164,1;165,083;48;13;lun\,
21-07-2025 14:00;157,15;162,883;159,5;171,433;173,117;55;14;lun\,
21-07-2025 15:00;156,55;162,467;158,95;171,917;173;50;15;lun\,
21-07-2025 16:00;150,75;156,217;152,867;165,017;164,983;47;16;lun\,
21-07-2025 17:00;159,167;165,9;161,4;178,9;176,15;60;17;lun\,
21-07-2025 18:00;159;162,65;157,65;175,917;172,1;55;18;lun\,
21-07-2025 19:00;157,05;161,1;155,85;173,05;168,283;50;19;lun\,
21-07-2025 20:00;158,683;162,75;157,7;177,25;171,65;53;20;lun\,
21-07-2025 21:00;158,083;162,5;157,067;175,067;170,783;50;21;lun\,
21-07-2025 22:00;154,667;158,65;153,917;167,083;165,333;46;22;lun\,
21-07-2025 23:00;151,05;154,633;150,167;159,367;159,8;40;23;lun\,
22-07-2025;151,85;155,333;150,917;159,433;160,533;43;0;mar\,
22-07-2025 1:00;148,1;151,45;146,783;155,483;156,383;32;1;mar\,
22-07-2025 2:00;145,15;148,033;143,8;153,2;153,383;28;2;mar\,
22-07-2025 3:00;141,817;144,267;140,15;150,117;149,867;23;3;mar\,
22-07-2025 4:00;141,1;143,133;139,167;149,267;148,967;26;4;mar\,
22-07-2025 5:00;137,617;139,7;135,983;145,85;145;20;5;mar\,
22-07-2025 6:00;134,667;136,567;132,667;143,133;142,217;20;6;mar\,
22-07-2025 7:00;142,833;145,3;141,183;151,617;151,15;27;7;mar\,
22-07-2025 8:00;139,733;142,317;138,583;147,9;148,2;25;8;mar\,
22-07-2025 9:00;139,633;142;138,733;146,367;147,967;30;9;mar\,
22-07-2025 10:00;141,333;144,65;142,517;149,133;149,983;38;10;mar\,
22-07-2025 11:00;141,267;143,617;142,417;149,883;150,1;32;11;mar\,
22-07-2025 12:00;135,583;137,85;136,1;143,75;144,167;27;12;mar\,
22-07-2025 13:00;149,85;154,917;151,75;164,283;163,883;48;13;mar\,
22-07-2025 14:00;154,9;160,7;156,517;172,217;170,767;58;14;mar\,
22-07-2025 15:00;154,3;161,267;155,95;174;170,9;61;15;mar\,
22-07-2025 16:00;152,383;158,75;154,167;172,6;167,6;58;16;mar\,
22-07-2025 17:00;152,933;157,967;154,067;172,817;167,833;56;17;mar\,
22-07-2025 18:00;157,95;162,75;156,833;178,083;171,95;64;18;mar\,
22-07-2025 19:00;157,167;161,183;155,85;174,75;168,317;59;19;mar\,
22-07-2025 20:00;145,033;148,433;144,567;154,417;153,7;38;20;mar\,
22-07-2025 21:00;145,083;148,017;144,017;153,917;153,367;32;21;mar\,
22-07-2025 22:00;142,433;145,067;141,133;150,983;150,633;28;22;mar\,
22-07-2025 23:00;133,483;135,7;132,55;141,967;141,717;24;23;mar\,
23-07-2025;127,517;128,967;126,067;135,467;135,617;15;0;mié\,
23-07-2025 1:00;121,533;122,717;120,083;129,567;129,25;13;1;mié\,
23-07-2025 2:00;117,25;117,167;114,717;124,967;124,817;15;2;mié\,
23-07-2025 3:00;111,633;111,7;110,1;121,317;119,883;9;3;mié\,
23-07-2025 4:00;111,567;111,517;110,367;122,367;120,733;11;4;mié\,
23-07-2025 5:00;117,067;117,533;114,533;126,367;125,433;13;5;mié\,
23-07-2025 6:00;118,733;117,6;115,233;127,883;125,983;17;6;mié\,
23-07-2025 7:00;123,567;124,217;120,817;134,583;131,717;14;7;mié\,
23-07-2025 8:00;135,45;137,1;133,9;143,567;142,95;26;8;mié\,
23-07-2025 9:00;138,133;140,55;137,317;145,183;146,333;33;9;mié\,
23-07-2025 10:00;139,567;142,683;140,3;147;148,217;35;10;mié\,
23-07-2025 11:00;146,8;150,45;149,2;153,133;156,167;51;11;mié\,
23-07-2025 12:00;151,367;156,733;154,9;158,8;164,583;51;12;mié\,
23-07-2025 13:00;169,567;177,533;174,9;178,617;189,4;67;13;mié\,
23-07-2025 14:00;171,383;179,45;176,617;182,35;191,05;68;14;mié\,
23-07-2025 15:00;168,317;175,85;172,933;181,883;187,367;62;15;mié\,
23-07-2025 16:00;169,8;177,4;173,967;185,483;188,383;65;16;mié\,
23-07-2025 17:00;171,383;179,267;174,3;189,083;189,217;60;17;mié\,
23-07-2025 18:00;173,817;179,567;171,717;191,517;188,417;55;18;mié\,
23-07-2025 19:00;180,317;186,433;175,75;200,367;195,167;61;19;mié\,
23-07-2025 20:00;178,683;184,9;175,033;202,083;195,167;61;20;mié\,
23-07-2025 21:00;169,65;175,083;166,617;191,683;185,267;56;21;mié\,
23-07-2025 22:00;165,817;170,283;164,067;185,1;180,4;52;22;mié\,
23-07-2025 23:00;157,433;161,033;156;169,6;167,083;40;23;mié\,
24-07-2025;153,133;156,317;151,267;162,15;161,483;46;0;jue\,
24-07-2025 1:00;155,633;159,117;154,05;168;164,317;40;1;jue\,
24-07-2025 2:00;152,667;155,933;150,4;161,967;160,45;36;2;jue\,
24-07-2025 3:00;149,717;152,5;147,067;158,5;157,117;33;3;jue\,
24-07-2025 4:00;152,35;156,267;150,8;161,917;160,55;36;4;jue\,
24-07-2025 5:00;156,383;160,083;154,083;167,267;164,367;37;5;jue\,
24-07-2025 6:00;161,517;166,017;159,183;180,233;172,433;45;6;jue\,
24-07-2025 7:00;163,633;169,333;161,15;188,967;174,85;35;7;jue\,
24-07-2025 8:00;160,9;167,05;158,917;182,2;173,917;44;8;jue\,
24-07-2025 9:00;160,233;165,917;159,533;179,533;174,217;45;9;jue\,
24-07-2025 10:00;177,117;185,067;177,233;199,233;197,017;63;10;jue\,
24-07-2025 11:00;166,483;172,217;167,45;182,017;183,433;57;11;jue\,
24-07-2025 12:00;151,367;156,5;153,95;163,15;165,35;48;12;jue\,
24-07-2025 13:00;140,667;143,817;142,533;148,267;149,617;32;13;jue\,
24-07-2025 14:00;139,4;143,55;141,017;147,767;148,767;26;14;jue\,
24-07-2025 15:00;137,083;139,283;138,183;144,867;145,7;26;15;jue\,
24-07-2025 16:00;139,85;143,133;140,933;147,567;148,083;31;16;jue\,
24-07-2025 17:00;144;147,367;144,133;151;152,517;31;17;jue\,
24-07-2025 18:00;147,9;151,633;147,267;156,4;156,55;35;18;jue\,
24-07-2025 19:00;150,817;153,767;148,333;159,4;158,017;35;19;jue\,
24-07-2025 20:00;153,85;156,8;151,967;163,583;161,833;41;20;jue\,
24-07-2025 21:00;154,017;157,333;151,883;164,017;161,983;37;21;jue\,
24-07-2025 22:00;150,1;153,017;148;158,983;158,033;38;22;jue\,
24-07-2025 23:00;142,65;144,883;141;152,25;150,983;27;23;jue\,
25-07-2025;139,233;141,7;137,467;148,733;147,033;23;0;vie\,
25-07-2025 1:00;132,033;133,35;129,3;141,85;139,9;18;1;vie\,
25-07-2025 2:00;127,117;128,3;124,617;137,35;134,95;14;2;vie\,
25-07-2025 3:00;112,833;112,717;110,667;124,467;120,45;12;3;vie\,
25-07-2025 4:00;111;110,717;109,383;123,733;117,75;9;4;vie\,
25-07-2025 5:00;102,35;102,883;102,8;108,217;108,15;6;5;vie\,
25-07-2025 6:00;101,667;101,917;101,983;106,233;106,95;5;6;vie\,
25-07-2025 7:00;102,433;102,6;102,75;107,4;107,983;4;7;vie\,
25-07-2025 8:00;106,183;106,783;106,55;110,15;111,95;13;8;vie\,
25-07-2025 9:00;105,333;106,1;106,033;108,483;110,933;10;9;vie\,
25-07-2025 10:00;107,833;108,717;108,583;112,1;114,5;12;10;vie\,
25-07-2025 11:00;104,3;105,2;105,75;107,433;110,083;14;11;vie\,
25-07-2025 12:00;131,517;134,533;133,183;137,767;139,5;30;12;vie\,
25-07-2025 13:00;141,833;145,567;143,433;148,617;150,667;35;13;vie\,
25-07-2025 14:00;139,583;143,117;140,967;146,65;148,5;29;14;vie\,
25-07-2025 15:00;143,033;146,167;143,7;149,767;151,883;33;15;vie\,
25-07-2025 16:00;145,167;148,117;145,217;151,917;154,267;37;16;vie\,
25-07-2025 17:00;147,617;150,25;146,45;153,967;155,55;38;17;vie\,
25-07-2025 18:00;151,133;153,883;148,817;157,7;157,867;39;18;vie\,
25-07-2025 19:00;155,483;159,15;153,217;163,95;162,55;47;19;vie\,
25-07-2025 20:00;155,5;159,033;153,333;163,933;162,95;42;20;vie\,
25-07-2025 21:00;153,6;156,8;151,933;160,8;161,367;44;21;vie\,
25-07-2025 22:00;151,867;155,367;150,483;158,817;159,55;38;22;vie\,
25-07-2025 23:00;148,95;151,85;147,15;155,917;156,683;35;23;vie\,
26-07-2025;146,15;149;144,933;153,383;154,233;28;0;sáb\,
26-07-2025 1:00;143,617;146,517;142,1;151,433;151,4;29;1;sáb\,
26-07-2025 2:00;138,767;140,95;137,083;147,05;145,85;25;2;sáb\,
26-07-2025 3:00;136,55;138,183;134,583;144,467;143,717;20;3;sáb\,
26-07-2025 4:00;135,1;137;132,983;143,483;142,733;17;4;sáb\,
26-07-2025 5:00;135,667;137,467;133,783;144,717;143,383;17;5;sáb\,
26-07-2025 6:00;134,767;136,733;132,067;144,083;142,517;17;6;sáb\,
26-07-2025 7:00;132,7;133,75;129,25;141,9;139,85;23;7;sáb\,
26-07-2025 8:00;134,3;136,283;132,317;141,983;141,867;23;8;sáb\,
26-07-2025 9:00;127,633;129,45;127,283;134,15;135,65;17;9;sáb\,
26-07-2025 10:00;143,45;146,917;144,1;149,5;152,533;29;10;sáb\,
26-07-2025 11:00;140,183;142,75;140,133;145,95;148,75;24;11;sáb\,
26-07-2025 12:00;146,233;150,033;147,1;152,65;155,35;35;12;sáb\,
26-07-2025 13:00;145,65;149,033;146,167;152,133;155,217;31;13;sáb\,
26-07-2025 14:00;140,983;143,883;141,233;147,483;149,7;26;14;sáb\,
26-07-2025 15:00;138,867;141,783;139,05;145,75;147,8;27;15;sáb\,
26-07-2025 16:00;153,683;158,467;153,933;164,267;166,017;43;16;sáb\,
26-07-2025 17:00;164,883;171,633;165,033;181,267;181,317;51;17;sáb\,
26-07-2025 18:00;168,433;174,25;165,467;185,783;182,583;52;18;sáb\,
26-07-2025 19:00;170,75;176;166;189,2;183,333;51;19;sáb\,
26-07-2025 20:00;176,3;180,833;170,433;195,817;189,1;54;20;sáb\,
26-07-2025 21:00;179,517;185,533;174,483;200,5;193,6;60;21;sáb\,
26-07-2025 22:00;172,083;177,9;168,5;192,583;186,317;50;22;sáb\,
26-07-2025 23:00;163,9;168,533;161,3;178,483;174,083;39;23;sáb\,
27-07-2025;162,2;166,45;159,95;176,017;171,033;45;0;dom\,
27-07-2025 1:00;159,933;164,283;158,117;171,333;168,15;46;1;dom\,
27-07-2025 2:00;157,117;161,05;155,283;166,333;164,65;38;2;dom\,
27-07-2025 3:00;157,733;162,05;156,117;168,65;165,967;35;3;dom\,
27-07-2025 4:00;157,4;162,533;155,95;169,5;166,017;35;4;dom\,
27-07-2025 5:00;162,567;168,05;161,217;180,633;175,2;42;5;dom\,
27-07-2025 6:00;161,567;167,533;160,15;180,8;173,867;41;6;dom\,
27-07-2025 7:00;163,467;170,117;161,75;183,883;177,383;43;7;dom\,
27-07-2025 8:00;163,717;169,567;162;184,017;178,017;47;8;dom\,
27-07-2025 9:00;157,95;162,683;157,6;173,317;171,267;38;9;dom\,
27-07-2025 10:00;154,567;159,45;154,433;165,183;165,433;38;10;dom\,
27-07-2025 11:00;180,9;191,45;181,967;202,55;201,283;59;11;dom\,
27-07-2025 12:00;178,083;186,483;182,367;192,833;199,117;60;12;dom\,
27-07-2025 13:00;171,35;177,567;173,133;183,45;189,633;60;13;dom\,
27-07-2025 14:00;162,917;168,933;164,95;175,033;178,967;52;14;dom\,
27-07-2025 15:00;172,467;180;175,017;189,4;191;57;15;dom\,
27-07-2025 16:00;180,717;188,95;181,767;202,35;200,6;63;16;dom\,
27-07-2025 17:00;184,017;192,783;183,583;209,017;204,333;60;17;dom\,
27-07-2025 18:00;182,55;190,3;179,783;208,15;200,8;57;18;dom\,
27-07-2025 19:00;185,667;193,35;181,483;211,367;202,583;58;19;dom\,
27-07-2025 20:00;187,683;197,167;184,8;214,467;206,25;59;20;dom\,
27-07-2025 21:00;170,017;177,55;166,9;194,417;185,05;48;21;dom\,
27-07-2025 22:00;180,583;188,717;177,317;206,667;198,1;59;22;dom\,
27-07-2025 23:00;171,017;177,35;167,917;193,533;186,633;53;23;dom\,
28-07-2025;165,467;171,433;162,517;186,667;179,467;49;0;lun\,
28-07-2025 1:00;162,717;168,367;160,167;181,75;174,517;43;1;lun\,
28-07-2025 2:00;140,467;143,433;139,083;148;148,083;19;2;lun\,
28-07-2025 3:00;134,217;136,283;132,6;141,067;141,2;19;3;lun\,
28-07-2025 4:00;121,667;122,083;120;128,6;128,6;13;4;lun\,
28-07-2025 5:00;107,833;108,183;107,617;112,6;113,517;7;5;lun\,
28-07-2025 6:00;134,517;136,4;133,217;142,6;141,85;28;6;lun\,
28-07-2025 7:00;144,933;147,383;142,483;153,15;151,783;24;7;lun\,
28-07-2025 8:00;132,2;133,467;130,35;138,667;139,467;16;8;lun\,
28-07-2025 9:00;124,75;126,35;125,267;129,2;132,283;12;9;lun\,
28-07-2025 10:00;123,6;125,633;124,167;130,2;131,267;15;10;lun\,
28-07-2025 11:00;109,017;110,083;109,8;113,067;115,133;5;11;lun\,
28-07-2025 12:00;139,817;142,35;141,8;145,133;148,45;28;12;lun\,
28-07-2025 13:00;115,467;117,133;116,433;119,133;122,783;11;13;lun\,
28-07-2025 14:00;126,167;128,817;127,383;132,067;133,917;17;14;lun\,
28-07-2025 15:00;142,8;145,833;144,05;151,917;152,05;35;15;lun\,
28-07-2025 16:00;143,65;146,983;145,117;153,633;152,883;36;16;lun\,
28-07-2025 17:00;143,45;146,4;143,7;152,65;151,967;35;17;lun\,
28-07-2025 18:00;144,517;147,083;143,067;151,283;151,883;41;18;lun\,
28-07-2025 19:00;142,733;145,417;141,7;150,767;150,55;29;19;lun\,
28-07-2025 20:00;141,333;144,267;140,95;150,417;149,95;29;20;lun\,
28-07-2025 21:00;143,017;146;142,85;152,367;151,8;32;21;lun\,
28-07-2025 22:00;140,183;142,9;139,267;149,783;148,633;30;22;lun\,
28-07-2025 23:00;131,55;133,167;130,2;139,867;139,167;20;23;lun\,
29-07-2025;124,667;126,167;123,467;134,15;132,533;17;0;mar\,
29-07-2025 1:00;122,067;123,467;121,067;130,217;129,2;8;1;mar\,
29-07-2025 2:00;114,25;113,8;112,3;123,05;122,783;10;2;mar\,
29-07-2025 3:00;117,717;118,617;116,05;126,317;125,583;16;3;mar\,
29-07-2025 4:00;123,033;124,317;121,783;132,5;131,15;19;4;mar\,
29-07-2025 5:00;133,867;136,2;132,9;143,967;141,983;24;5;mar\,
29-07-2025 6:00;131,967;134,267;131,117;141,433;139,883;26;6;mar\,
29-07-2025 7:00;117,45;118,35;116,683;124,95;124,483;16;7;mar\,
29-07-2025 8:00;123,15;124,967;123,533;131,367;131,217;22;8;mar\,
29-07-2025 9:00;122,7;123,7;122,7;129,383;130,183;21;9;mar\,
29-07-2025 10:00;103,933;104,9;105,367;106,9;109,65;8;10;mar\,
29-07-2025 11:00;126,717;128,683;127,917;133,383;134,45;19;11;mar\,
29-07-2025 12:00;126,717;128,7;127,733;132,55;134,467;23;12;mar\,
29-07-2025 13:00;122,517;124,883;123,567;128,433;130,4;18;13;mar\,
29-07-2025 14:00;124,25;126,383;124,767;130,133;132,017;21;14;mar\,
29-07-2025 15:00;132,933;135,933;134,083;141,617;142,667;20;15;mar\,
29-07-2025 16:00;149,583;153,6;151,6;161,733;162,233;51;16;mar\,
29-07-2025 17:00;146,817;149,833;147,833;154,35;155,5;48;17;mar\,
29-07-2025 18:00;138,5;141,583;139,617;145,283;146,217;35;18;mar\,
29-07-2025 19:00;119,4;120,833;119,7;123,933;126,183;19;19;mar\,
29-07-2025 20:00;145,933;149,967;146,883;155,183;154,817;51;20;mar\,
29-07-2025 21:00;147,417;151,183;147,517;154,55;155,417;45;21;mar\,
29-07-2025 22:00;141,617;145,183;142,283;148,95;149,833;38;22;mar\,
29-07-2025 23:00;139,667;142,567;139,483;146,55;147,8;36;23;mar\,
30-07-2025;138,2;141,067;138,317;145,35;146,467;31;0;mié\,
30-07-2025 1:00;133,117;135,433;132,867;139,633;140,383;25;1;mié\,
30-07-2025 2:00;126,317;127,95;125,983;133,017;133,483;15;2;mié\,
30-07-2025 3:00;121,883;123,417;121,9;128,667;129,267;16;3;mié\,
30-07-2025 4:00;117,65;118,833;117,083;124,917;125,483;15;4;mié\,
30-07-2025 5:00;108,017;108,75;108,133;114,3;114,883;8;5;mié\,
30-07-2025 6:00;103,433;104,083;104,733;108;109;8;6;mié\,
30-07-2025 7:00;113,4;115,167;114,367;118,017;120,05;14;7;mié\,
30-07-2025 8:00;138,083;141,3;138,15;143,883;146,7;27;8;mié\,
30-07-2025 9:00;143,317;146,717;142,883;148,2;151,117;34;9;mié\,
30-07-2025 10:00;144,85;148,4;144,933;149,15;152,733;37;10;mié\,
30-07-2025 11:00;143,783;147,467;144,483;148,583;151,983;32;11;mié\,
30-07-2025 12:00;143,7;147,817;146,017;149,867;152,617;37;12;mié\,
30-07-2025 13:00;143,683;146,8;145,867;149,883;152,55;35;13;mié\,
30-07-2025 14:00;142,75;146,583;144,45;148,083;151,217;35;14;mié\,
30-07-2025 15:00;147,15;151,1;148,017;150,983;155,7;36;15;mié\,
30-07-2025 16:00;142,733;146,033;143;147,033;150,5;28;16;mié\,
30-07-2025 17:00;143,517;147,4;143,917;148,083;151,333;32;17;mié\,
30-07-2025 18:00;144,417;147,433;143,967;148,617;151,9;31;18;mié\,
30-07-2025 19:00;140,2;142,8;139,883;144,767;147,517;29;19;mié\,
30-07-2025 20:00;147,383;150,783;146,717;151,683;154,983;36;20;mié\,
30-07-2025 21:00;151,517;155,483;150,4;155,883;159,033;40;21;mié\,
30-07-2025 22:00;148,017;152,333;147,817;153,417;155,883;37;22;mié\,
30-07-2025 23:00;135,6;138,2;134,283;141,683;141,967;18;23;mié\,
31-07-2025;135,6;137,8;133,45;140,917;141,367;20;0;jue\,
31-07-2025 1:00;138,617;141,8;137,417;144,667;145,567;21;1;jue\,
31-07-2025 2:00;139,783;142,8;138,95;146,317;147,5;18;2;jue\,
31-07-2025 3:00;134,45;136,917;133,667;139,583;141,617;18;3;jue\,
31-07-2025 4:00;119,433;121,4;119,683;123,933;125,65;8;4;jue\,
31-07-2025 5:00;98;99;100;102;103;4;5;jue\,
31-07-2025 6:00;98,25;99,25;100,233;102,083;103,333;3;6;jue\,
31-07-2025 7:00;98,083;99,05;100,033;102,017;103,017;3;7;jue\,
31-07-2025 8:00;98;99;100;102;103;3;8;jue\,
31-07-2025 9:00;98;99;100;102;103,017;3;9;jue\,
31-07-2025 10:00;98,05;99,05;100,067;102,05;103,1;3;10;jue\,
31-07-2025 11:00;109,3;110,367;110,6;110,783;115,617;14;11;jue\,
31-07-2025 12:00;100,9;101,617;102,267;104;106,233;8;12;jue\,
31-07-2025 13:00;99,4;100,367;101,167;102,75;104,75;3;13;jue\,
31-07-2025 14:00;99,833;100,6;101,333;103,45;105,417;3;14;jue\,
31-07-2025 15:00;100,85;101,567;102,367;104,633;106,417;6;15;jue\,
31-07-2025 16:00;103,6;104,783;104,517;107,767;108,95;5;16;jue\,
31-07-2025 17:00;105,533;106,317;105,633;109,833;110,533;7;17;jue\,
31-07-2025 18:00;107,1;107,917;107,05;111,267;112,333;10;18;jue\,
31-07-2025 19:00;108,433;109,65;108,2;113,45;113,783;9;19;jue\,
31-07-2025 20:00;111,617;113,533;110,633;119,017;117,817;6;20;jue\,
31-07-2025 21:00;111,283;113,233;110,45;117,033;117,6;7;21;jue\,
31-07-2025 22:00;105,567;106,717;105,867;109,317;110,833;8;22;jue\,
31-07-2025 23:00;102,567;103,867;103;106,35;107,367;5;23;jue\,
01-08-2025;101;101,833;101,883;104,6;105,55;3;0;vie\,
01-08-2025 1:00;99,917;100,683;101,25;103,667;104,717;3;1;vie\,
01-08-2025 2:00;101,3;102,283;102,25;105,3;106,033;2;2;vie\,
01-08-2025 3:00;98;99;100;102;103;4;3;vie\,
01-08-2025 4:00;98;99;100;102;103;1;4;vie\,
01-08-2025 5:00;98;99;100;102;103;1;5;vie\,
01-08-2025 6:00;98,167;99,133;100,15;102,083;103,167;1;6;vie\,
01-08-2025 7:00;98;99;100;102;103;2;7;vie\,
01-08-2025 8:00;98,5;99,283;100,117;102,067;103,367;1;8;vie\,
01-08-2025 9:00;98,367;99,3;100,2;102,183;103,333;1;9;vie\,
01-08-2025 10:00;98;99;100;102;103;1;10;vie\,
01-08-2025 11:00;98;99;100;102;103;1;11;vie\,
01-08-2025 12:00;98;99;100;102;103;1;12;vie\,
01-08-2025 13:00;98,7;99,417;100,533;102,217;103,683;1;13;vie\,
01-08-2025 14:00;98,7;99,617;100,667;102,117;103,733;1;14;vie\,
01-08-2025 15:00;98;99;100;102;103;1;15;vie\,
01-08-2025 16:00;98,017;99;100,017;102;103;2;16;vie\,
01-08-2025 17:00;98,617;99,567;100,45;102,233;103,817;5;17;vie\,
01-08-2025 18:00;99,833;100,717;101,467;103,1;104,917;6;18;vie\,
01-08-2025 19:00;100,117;100,967;101,65;103,317;105,333;3;19;vie\,
01-08-2025 20:00;99,3;100,017;100,783;102,517;104,25;1;20;vie\,
01-08-2025 21:00;98,117;99,067;100,033;102;103,117;3;21;vie\,
01-08-2025 22:00;100,633;101,683;101,833;103,433;105,7;7;22;vie\,
01-08-2025 23:00;103,4;104,417;103,883;105,617;108,183;7;23;vie\,
02-08-2025;101,717;102,65;102,667;104,767;106,75;8;0;sáb\,
