Fecha;Hora;PM25_P1;Rhum_P1;Temp_P1;PM25_P2;Rhum_P2;Temp_P2;PM25_P3;Rhum_P3;Temp_P3;PM25_P4;Rhum_P4;Temp_P4;PM25_P5;Rhum_P5;Temp_P5;PM25_Sinca;Temp_Sinca;Rhum_Sinca
250611;1000;53,517;60,783;10,65;56,583;66,583;10;50,383;73,933;8,9;62;78,767;8,733;59,433;78,2;8,733;34;4,50833;98,25
250611;1100;52,883;58,35;11,367;56,65;65,3;10,45;50,5;73,167;9,333;63,783;77,45;9,133;58,883;76,75;9,217;33;4,76667;98
250611;1200;54,933;54,383;12,783;59,083;60,95;11,833;53,183;69,283;10,567;70,2;73,817;10,367;61,383;73,333;10,567;40;5,53333;95,0833
250611;1300;56,083;53,9;13,217;59,767;59,95;12,35;54,117;67,9;11,033;74,183;72,95;10,683;63,033;72,567;10,8;40;6,39167;89,4167
250611;1400;56,717;44,7;16,533;60,75;49,25;15,783;55,033;59,867;13,717;74,15;64,317;13,717;65,883;65,1;13,617;51;7,26667;84,75
250611;1500;59,233;52,733;13,4;63,05;59,317;12,317;57,033;67,267;11,283;81,383;71,883;10,95;69,6;71,317;11,3;49;7,44167;84,1667
250611;1600;56,767;60,583;11,017;60,083;66,367;10,933;53,883;71,6;10;78,183;76,167;10;63,2;75,5;10;42;7,43333;84,3333
250611;1700;55,65;61,517;11;59,083;66,15;10,417;51,933;70,783;10;72,967;75,683;10;60,717;74,65;10;39;7,6;81,9167
250611;1800;58,667;62,117;11;62,417;67,183;10;55,35;71,15;10;79,783;75,85;10;64,633;74,483;10;49;7,825;80,6667
250611;1900;59,217;62,25;11;62,767;67,267;10;55,65;71,133;10;80,65;75,883;10;65;74,55;10;44;8,06667;80
250611;2000;55,917;61,483;11;58,6;65,483;10,95;52,15;69,733;10,7;71,733;74,517;10,367;60,35;73,433;10,767;45;8,44167;78,3333
250611;2100;55,3;60,75;11,217;58,6;64,833;10,917;52,283;69,067;10,883;70,3;74,05;10,683;59,3;72,867;10,9;41;8,75833;76,75
250611;2200;53,75;66,617;8,817;56,167;71,533;8,567;49,567;74,267;8,617;67,033;79,017;8,333;57,333;76,833;8,9;40;7,875;78,0833
250611;2300;54,05;70,6;7,533;56,817;74,883;7,367;49,067;77,7;7,35;66,067;82,4;6,633;57,3;79,967;7,533;35;6,325;85,25
250612;0;53,067;73,017;7,15;55,933;77,35;7,05;48,183;78,833;7;64,267;83,15;6,65;56,383;81,217;7;28;6,11667;84,0833
250612;100;42,75;69,15;8,6;44,517;73,567;8,383;38,517;75,683;7,883;51,733;79,917;7,8;46,15;77,817;8,233;25;7,35;76,6667
250612;200;52,767;71,233;8,517;56,633;76,367;8,05;49,467;78,317;8;67,183;81,917;8;57,95;80,483;8,05;40;7,075;83,25
250612;300;54,783;69,717;9,483;58,5;74,567;9,017;51,667;77,067;8,767;66,317;80,817;8,733;58,95;79,483;9;40;7,36667;83,4167
250612;400;53,717;67,833;10;56,45;72,3;9,9;50,067;76,033;9,333;63,467;80,267;9;57,35;78,817;9,4;33;7,28333;85,8333
250612;500;52,617;73,367;10;55,45;78,083;9,65;47,717;80,667;9;61,417;84,75;9;55,467;82,883;9,05;34;7,025;93,5
250612;600;49,933;76,667;10;53,4;81,483;9,5;46,133;83,6;9;59,017;86,75;9;53,067;84,933;9,133;31;7,025;96,75
250612;700;31,85;80,317;9,6;34,4;85,8;9;27,883;86,583;8,967;38,133;89,117;8,95;34,217;87,633;9;17;7,16666;98
250612;800;5,467;79,2;8,45;5,983;85,1;8,3;3,683;85,817;8,017;7,4;88,5;7,833;6,433;87,233;8,117;9;6,1;98
250612;900;0;76,5;8;0;81,867;7,95;0;82,65;7,267;0;85,867;7;0;84,417;7,483;6;5,075;98,3333
250612;1000;0;73,8;8,117;0;78,183;8;0;79,7;7,733;0;83,45;7,167;0;81,783;7,983;4;4,66667;98,0001
250612;1100;0;68,85;9,2;0;73,15;8,783;0;76,483;8,25;0;80,55;7,8;0;79,45;8,3;3;4,9;94,0833
250612;1200;0;64,05;10,733;0;68,883;10,15;0;72,867;9,833;0;77,767;9,15;0;76,45;9,717;2;6,39167;86,25
250612;1300;0;61,983;10,717;0;66,533;10,083;0;70,767;9,817;0;75,7;9,45;0;74,65;9,7;3;6,725;82,1667
250612;1400;0;62,9;10,3;0;67,133;10;0;71,2;9,433;0;76,25;9;0;75,45;9,067;3;6,45833;82,5833
250612;1500;0;63,617;9,717;0;68;9,433;0;71,733;9,133;0;76,5;8,633;0;75,183;9,05;2;6,16667;83,6667
250612;1600;0;65,517;9;0;70;9;0;72,933;8,867;0;77,65;8,183;0;76,533;8,783;3;6,275;83,1667
250612;1700;0;65,667;8,967;0;69,867;8,683;0;72,85;8,583;0;77,367;8,367;0;76,3;8,533;1;6,65833;81,1667
250612;1800;0,133;70,367;7,983;0,167;74,117;7,733;0,033;75,05;8;0,05;79,217;7,983;0,3;77,867;8;1;6,775;79,5833
250612;1900;1,333;74,367;7,417;0,75;78,2;7,333;0,3;79,133;7,317;0,367;83,5;6,717;1,183;81,833;7,233;3;5,325;92,25
250612;2000;9,183;76,333;6,217;8,65;80,667;6;6,633;81,3;6,033;7,117;85,567;5,733;9,683;83,683;6,2;6;4,925;91,5
250612;2100;5,117;76,967;6;4,767;81,483;6;3,35;82,15;5,95;3,617;86,133;5,3;5,3;84,267;6;8;4,55;90,9167
250612;2200;5,117;76,75;6;4,633;81,25;6;3,283;82,433;6;3,967;86,683;5,167;5,383;85,05;6;7;4,425;92,0833
250612;2300;3,6;76,4;5,65;3,017;80,733;5,333;1,867;82,55;5,083;3,45;87,017;4,933;3,717;85,35;5,317;5;4,16667;92,25
250613;0;3,433;77,667;5,1;2,667;82,183;5,067;1,7;83,683;5;1,967;87,683;4,667;3,5;86,067;5;6;3,675;93,75
250613;100;0,9;75,8;6,567;0,467;81,117;6,45;0,267;81,75;6,2;0,5;85,7;5,767;1;83,5;6,25;3;4,225;90,5833
250613;200;0,6;74,2;7;0,3;79,817;7;0,083;80,417;6,817;0,117;84,883;6,017;0,617;82,467;6,933;1;4,425;91,4167
250613;300;0,483;74,65;6,95;0,217;78,933;6,717;0,183;79,533;6,6;0,167;83,633;6;0,533;81,95;6,817;4;4,725;88,6667
250613;400;0,017;73,783;6;0,017;77,983;6;0;78,85;6;0;83,15;5,917;0;81,333;6;2;4,74167;84,9167
250613;500;0,8;74,817;5,15;0,7;78,917;4,933;0,5;80,833;4,833;0,533;84,917;4,517;0,967;83,383;4,883;1;3,5;92,1667
250613;600;0,133;77,167;4;0,017;80,867;4;0;82,767;3,617;0,033;87,333;3,1;0,083;85,75;4;2;2,51667;95,0833
250613;700;0,233;76,517;3,25;0,1;80,083;3,083;0,017;82,75;3;0,033;86,75;2,85;0,25;85,083;3,067;3;1,96667;94,75
250613;800;2,75;76,383;3,467;2,317;79,483;3,45;1,35;81,767;3,417;1,45;86,4;3,067;2,75;84,567;3,567;5;2,3;93,9167
250613;900;0,05;64,617;8,817;0,05;67,167;8,717;0;69,333;8,383;0,017;73,65;8,183;0,1;72,067;8,633;5;6,15;72,0833
250613;1000;7,733;62,067;10,183;8,333;63,967;10,083;6,9;66,85;9,767;5,617;72;9,683;9,467;70,167;9,817;12;7,35;72,25
250613;1100;9,633;41,917;20,317;10,15;39,667;20,5;9,817;49,6;16,767;5,767;52,917;17,917;11,167;53,883;17,5;7;8,55833;69,6667
250613;1200;17,833;27,1;24,933;18,383;26,767;24,95;18,75;43,35;19,3;12,133;46,033;20,817;19,967;48,9;19,617;13;9,60834;66,6667
250613;1300;28,3;26,3;25,6;29,917;23,233;27,533;29,883;41,9;20,117;23,667;45,583;20,95;31,617;48,317;19,917;15;10,4;63,8333
250613;1400;19,633;25,95;25,2;20,583;18,333;30,667;20,317;43,617;19,217;14,283;46,433;20,333;21,883;49,4;19,25;13;10,4917;63
250613;1500;20,35;36,133;18,533;21,433;31,317;21,55;20,25;49,933;15,833;16,883;54,283;15,95;22,967;55,65;15,733;10;10,5917;62,0001
250613;1600;28,567;45,017;14,717;30,417;47,35;14,45;28,183;55,2;13,6;26,283;59,983;13,433;31,767;59,95;13,833;18;10,3667;62,75
250613;1700;24,65;49,967;12,017;24,95;54;11,667;22,75;59,4;11,633;21,817;64,467;11,117;27,133;63,667;11,75;15;9,47501;64,8333
250613;1800;23,7;65,717;7,85;24,167;69,383;7,617;19,317;72,817;7,817;21,75;78,25;7,3;25,017;76,517;7,833;15;6,53333;82,6667
250613;1900;30,75;72,517;6,8;31,7;75,667;6,933;26,55;77;7;28,783;81,767;6,417;31,683;79,883;7;16;5,96667;84,5833
250613;2000;40,767;72,567;7;42,717;76,15;6,967;36,867;77,883;6,933;39,45;82,367;6,367;42,133;80,4;7;21;5,95;83,3333
250613;2100;37,117;69,85;7;38,567;72,7;7;33,317;73,967;7;35,617;78,467;6,9;39,233;77,25;7;15;6,475;75,6667
250613;2200;32,683;70,117;6,15;33,683;73,5;6,083;28,217;75,133;6,133;32,167;79,683;6;34,917;78,133;6,1;17;5,48333;79,25
250613;2300;27,7;67,983;6;28,617;70,75;6,083;23,133;72,767;6,283;26,817;76,983;6;29,167;76;6,25;10;5,58333;75,4167
250614;0;19,333;67,583;5,967;19,2;70,25;5,917;14,317;72,883;5,867;18,15;77,417;5,817;20,95;76,283;5,9;10;5,03333;77
250614;100;28,383;71,3;4,5;28,483;75,433;4,35;22,983;78,2;4,283;28,15;82,95;4,1;29,233;81;4,45;12;3,38333;86,5833
250614;200;22,75;72,717;4,217;22,517;77,1;4,217;16,917;79,133;4,217;22,65;83,333;3,633;23,817;81,433;4,217;12;3,475;83,5
250614;300;11,117;69,883;4,45;10,433;74,033;4,417;8,183;76,283;4,367;10,617;80,817;3,867;11,983;79,033;4,4;9;3,53333;80,6667
250614;400;8,733;69,567;4,3;8,233;73,65;4,183;5,733;75,667;4,25;7,767;79,867;3,867;8,767;78,15;4,333;5;3,59167;78
250614;500;2,683;65,533;4,433;1,9;68,517;4,483;1,3;70,9;4,483;2;75,067;4,383;2,767;73,767;4,5;4;3,9;71,3333
250614;600;1,817;67,133;4,05;1,133;71,783;3,817;0,417;75,383;3,383;1,067;79,883;3,167;1,9;77,7;3,75;7;2,95833;77,5833
250614;700;3,133;57,6;4,95;3,117;59;5,533;2,417;62,167;5,6;3,55;66,417;5,233;3,483;66,4;5,417;4;4,73333;60,9167
250614;800;0,2;48,55;6,517;0,183;51,25;6,633;0,1;55,967;6,633;0,15;60,433;6,5;0,2;60,4;6,65;2;5,39167;56
250614;900;0;35,017;11,15;0;37,3;11,15;0;44,217;10,617;0;48,717;10,533;0;49,4;10,7;2;8,25;43,75
250614;1000;0,283;29,15;14,55;0,267;30,6;14,75;0,2;39,233;13,933;0,133;43,85;13,95;0,383;44,75;14,083;1;11,2833;37,5833
250614;1100;4,35;22,533;23,5;4,5;22,95;23,3;4,1;35,517;19,717;2,333;39,317;20,833;4,867;41,05;20,233;8;11,5833;44,6667
250614;1200;4,633;12,45;32,917;4,75;11,283;33,5;4,417;26,783;26,35;2,583;31,817;27,817;5,233;34,067;26,383;6;13,9417;36,5
250614;1300;12,817;13,233;30,283;13,35;12,683;30,467;11,967;28,283;24,817;11,767;33,9;25,183;14,517;35,55;24,683;7;15,1083;34,8333
250614;1400;21,433;15,183;27,867;21,917;13,417;29,867;20,133;30,383;23,033;21,9;35,617;23,55;23,4;37,267;23,2;14;15,15;35,5
250614;1500;17,683;18,517;23,933;18,2;17,95;25,017;16,233;32,033;21,117;17,233;37,533;21,133;19,533;38,633;21,217;9;15,5083;34
250614;1600;21,417;28,9;18,217;21,967;31,467;18,05;20,65;40,633;17,3;21,783;45,833;17,1;23,5;46,25;17,617;19;14,5167;40,25
250614;1700;20,75;40,883;15,283;20,383;44,667;15,283;18,55;50,85;14,933;19,75;56,3;14,55;22,433;55,717;15,15;14;12,25;56,5
250614;1800;21,883;44,567;13;22,3;47,8;13,25;19,767;51,783;13,317;21,683;56,6;13;24,133;56,333;13,383;15;11,725;53,3333
250614;1900;5,783;35,817;13;5,733;38,133;13,05;4,983;44,267;13,05;5,117;49,1;13;6,55;49,433;13,5;5;12,2167;41,5833
250614;2000;6,433;38,917;13;6,267;41,767;13;5,833;47,783;13;5,817;52,617;13;7,267;52,767;13,1;5;12,0667;45,75
250614;2100;5,833;35,6;13,967;5,75;38,533;13,783;4,933;44,35;13,8;5,483;48,983;13,817;6,733;49,233;13,883;2;13,1083;40
250614;2200;0,167;27,5;15,717;0,083;30,3;15,55;0,217;38,133;15,383;0,05;43,317;15,05;0,267;44,117;15,383;1;14,3333;33,1667
250614;2300;2,817;41,417;13,667;2,3;45,133;13,45;2,267;51,4;13,35;1,917;56,517;12,95;3,1;56,383;13,367;3;11,675;52,3333
250615;0;3,333;46,233;13;2,883;49,5;12,633;2,7;54,767;12,517;2,683;59,667;12,233;3,817;59,367;12,633;10;11,1167;55,9167
250615;100;1,467;44,8;12,983;1,25;48,1;12,583;1,033;53,633;12,333;1;58,35;12;1,7;58,3;12,4;7;11,0667;53,75
250615;200;7,867;49,033;12,033;7,517;52,45;11,917;6,883;57,883;11,767;6,633;62,417;11,583;9,75;61,8;11,867;8;10,2333;59,6667
250615;300;6,85;53,133;11,083;6,1;56,917;11;5,417;62,017;11;5,45;66,8;10,65;7,517;66,3;11;9;9,425;64,75
250615;400;4,367;54,15;11;3,983;57,767;11;3,533;62,933;10,867;3,567;67,817;10;4,9;67,333;10,65;6;9,25833;65,5833
250615;500;3,117;53,95;11;2,633;57,633;11;2,333;62,733;10,9;2,133;67,383;10,283;3,467;67,1;10,55;3;9,39999;64,4167
250615;600;1,267;52,05;11,217;0,783;55,617;11,133;0,517;60,6;11;0,467;65,283;10,717;1,233;64,95;11;4;9,50835;62,75
250615;700;0,533;49,717;12;0,4;53,117;12;0,233;58,717;11,45;0,183;63,55;11,067;0,75;63,267;11,533;1;9,85834;61,3333
250615;800;1,117;53,633;12;0,833;57,217;11,633;0,667;62,317;11,3;0,5;67,217;11,017;1,383;66,567;11,167;4;9,05833;68,5833
250615;900;2,867;51,483;13,383;2,117;54,233;13,417;2,017;60,017;12,8;2,1;65,25;12,55;3,183;65,133;12,633;3;9,80833;67,75
250615;1000;6,333;43,75;16,717;5,783;45,817;16,65;5,75;53,1;15,6;4,65;58,783;15,133;7,067;59,167;15,133;4;11,325;62,3333
250615;1100;2,3;30,583;22,4;1,933;31,817;22,133;1,617;41,133;20,383;1,05;46,867;20,133;2,267;48,033;19,983;4;13,65;50,5833
250615;1200;3,033;28,45;23,083;3,4;30,983;22,467;2,667;41,267;20,567;2,083;46,533;20,417;3,383;47,367;20,533;6;14,1583;50,3333
250615;1300;9,9;30,95;22,317;10,033;34,217;21,1;9,4;44,233;19,333;7,633;49,367;19,317;11,417;49,767;19,733;6;14,0583;52,25
250615;1400;27,433;36,4;19,717;28,95;39,95;18,867;27,35;48,733;17,8;26,083;53,817;17,65;30,367;53,717;18,133;16;13,6417;56,5833
250615;1500;35,083;41,35;17,767;37,217;45,1;17,05;35,933;52,6;16,383;34,117;57,433;16,283;38,667;56,967;16,667;22;13,1167;58,5
250615;1600;35,867;47,5;16,233;36,867;50,467;15,867;34,867;57,283;15,517;33,95;62,6;15,133;38,75;62,05;15,6;23;12,275;65,8333
250615;1700;39,8;56,85;14;40,883;59,483;13,933;37,75;64,733;13,717;37,467;70,017;13,383;41,933;68,967;13,65;28;11,2417;73,1667
250615;1800;45,45;59,867;13;47,683;62,9;13;43,633;66,9;12,517;43,567;72,15;12,167;47,983;71,033;12,7;26;10,9;72,5
250615;1900;31,217;56,15;12,967;31,4;59,117;12,867;28,867;63,5;12,267;28,567;68,433;12,083;33,233;67,633;12,333;16;10,8083;67,6667
250615;2000;31,35;55,533;12,983;32,083;58,983;12,267;29,517;63,75;12;28,933;68,667;12;33,8;67,783;12;23;10,6417;66,9167
250615;2100;14,833;50,317;12,6;14,65;53,583;12,45;13,8;58,467;12,4;13,15;63,183;12,35;16,5;62,6;12,4;7;11,225;57,8333
250615;2200;1,917;36,85;13,867;1,667;39,7;13,583;1,55;46,4;13,45;1,15;51,3;13,267;2,1;51,383;13,65;5;12,6167;42,1667
250615;2300;4,95;58,2;10,333;5,267;63,733;9,883;3,517;67,767;9,9;3,683;71,75;9,767;5,867;71,117;10,033;6;8,63335;71,75
250616;0;0;66,15;8,933;0,033;71,3;8;0;73,383;8;0;76,983;8;0,033;76,117;8,2;5;7,375;77
250616;100;0;67,833;9;0;72,833;8,667;0;75,567;8,517;0;79,4;8;0;77,883;8,783;2;7,09167;81,6667
250616;200;0,017;73,867;8,533;0;79,783;8,367;0;81,633;7,95;0;84,667;7,683;0,05;83,2;8,317;2;6,225;93,3333
250616;300;0;74,883;8,167;0;80,75;8;0;82,917;7,867;0;85,883;7,75;0;84,317;8;4;5,55833;96,8333
250616;400;0,033;75,283;8,483;0;80,85;8,1;0;83,033;7,633;0;86,267;7,55;0;84,617;7,9;2;5,51667;97,9167
250616;500;0,133;75,85;8;0,067;82,367;7,5;0;84,15;7,017;0,15;86,767;7;0,25;85,35;7,283;1;5,225;98
250616;600;0,083;76,5;7,717;0,1;82,917;7,083;0,017;84,667;7;0,133;87,367;6,867;0,133;85,733;7;2;4,95;98
250616;700;0,2;76,633;7,217;0,117;83,183;6,9;0,017;84,833;6,567;0,033;87,483;6,317;0,233;86,083;6,667;4;4,61667;98
250616;800;0,15;74,8;7;0,117;80,9;6,967;0,033;82,833;6,6;0,1;85,95;6;0,15;84,333;6,95;5;4,34167;97,3333
250616;900;0;72,033;6,633;0;78,05;6,2;0;80,817;6;0;84,267;5,667;0;82,617;6,15;3;3,54167;96,4167
250616;1000;0;68,517;7,95;0;73,567;7,65;0;77,9;7,133;0;81,5;6,733;0;80,7;7,033;2;4,3;93,3333
250616;1100;0;59,183;11,417;0;64,033;10,733;0;71,15;9,733;0;75,333;9,617;0;74,35;9,767;2;6,3;86,75
250616;1200;0,083;57,15;13,533;0;61,933;13,1;0;69,467;11,533;0;73,65;11,433;0,1;73,6;11,417;4;6,475;90,5
250616;1300;0,067;43,317;18,567;0,017;45,633;18,733;0,1;56,917;15,9;0;61,917;15,717;0,117;63,15;15,433;3;8,30833;82,4167
250616;1400;0,433;43,983;17,8;0,4;46,783;17,383;0,4;57,8;15,25;0,083;62,433;15,117;0,533;62,217;15,4;1;9,41667;76,25
250616;1500;0;50,95;16,15;0;53,25;16,267;0;62,5;14,317;0;67,417;14,217;0;67,517;14,333;3;9,35834;79,6667
250616;1600;0;53,017;14,783;0;55,167;14,85;0;64,35;13,433;0;69,517;13,117;0;68,633;13,467;2;9,38335;78,9167
250616;1700;0,017;69,3;9,883;0;72,083;9,667;0;76,1;9,633;0;81,233;9,167;0;79,483;9,733;3;7,6;91,0833
250616;1800;1,4;75,817;8,367;1,117;78,067;8,317;0,817;79,95;8,35;0,5;84,8;7,933;1,35;83,417;8,383;5;6,95;92,4167
250616;1900;1,3;74,383;8;0,933;78,55;7,967;0,683;79,283;8;0,533;83,7;7,733;1,217;81,75;8;6;6,8;85,9167
250616;2000;0,05;72,433;7,083;0;76,3;7,033;0;77,133;7,15;0;81,233;7;0,017;80,2;7,167;4;6,30833;82,25
250616;2100;0;70,667;7;0;74,517;7;0;75,617;6,983;0;79,85;6,483;0;78,8;7;4;5,86667;79,3333
250616;2200;0;69,017;6,583;0;72,4;6,35;0;73,2;7;0;77,217;6;0;76,683;6,9;3;5,76667;75,25
250616;2300;0;66;6,033;0;68,783;6,083;0;70,333;6,75;0;74,6;6,017;0;74;6,633;3;5,75;71,6667
250617;0;0;65,6;6,083;0;69,467;6;0;71,867;6,05;0;76,117;5,817;0;75,033;6,067;4;5,14167;74,5833
250617;100;0;66,4;6;0;70,317;5,767;0;72,3;5,783;0;76,433;5,433;0;75,533;5,833;4;4,825;75,4167
250617;200;0;62,983;5,833;0;67,333;5,6;0;70,433;5,55;0;74,817;5,5;0;73,5;5,583;1;4,65833;73,25
250617;300;0;68,55;5;0;73,667;5;0;76,533;4,933;0;80,717;4,317;0;78,667;5;1;3,84167;81,6667
250617;400;0;71,717;5,083;0;76,867;5;0;79,35;5;0;83,483;4,533;0;81,05;5;1;3,51667;86,6667
250617;500;0,017;70,667;6;0,017;75,733;5,683;0,017;78,1;5,2;0,017;82,183;5;0,033;80,283;5,317;4;3,94167;85,25
250617;600;0,25;70,267;6;0,067;75,35;6;0,033;77,617;5,617;0,033;81,667;5,4;0,183;80,05;5,667;3;4,3;84,1667
250617;700;0,65;69,5;6,683;0,35;74,133;6,4;0,183;76,5;6,1;0,167;80,617;6;0,583;79,1;6,117;2;4,73333;83,5
250617;800;2,533;66,933;7,633;2,317;71,283;7,567;1,417;74,1;7,267;1,4;78,667;6,8;2,85;77,25;7,217;4;5,375;81,5833
250617;900;0,317;52,767;11,333;0,183;56,283;11,1;0,117;61,767;10,333;0,15;66,35;10,083;0,417;66,067;10,283;4;7,375;68,25
250617;1000;20,817;49,267;14,5;21,517;53,833;13,567;19,317;62,75;12,233;16,817;66,967;12,033;23,217;66,417;12,5;15;7,65;78,1667
250617;1100;17,583;39,35;18,567;18,217;41,9;18,183;17,25;51,933;16,033;11,9;57,333;15,5;20,583;57,933;15,467;10;8,86667;71,3333
250617;1200;23,05;36,617;19,733;24,333;39,733;18,883;23,567;51,683;16,267;20,55;55,767;16,5;25,633;56,2;16,4;15;9,48334;70,1667
250617;1300;24,117;38,867;18,617;24,85;42,55;17,767;23,833;53,117;15,667;20,983;58,217;15,533;27,2;58,5;15,6;12;9,925;69,1667
250617;1400;25,083;37,9;19,45;25,933;40,5;19,183;24,517;51,3;16,933;21,6;56,467;16,5;27,933;56,9;16,617;15;10,2417;68,4167
250617;1500;25,517;37,233;19,567;26,717;36,85;20,383;25,317;50,75;16,867;22,417;55,683;16,767;28,733;56,367;16,75;13;10,5667;66,5
250617;1600;26,467;44,733;16,033;27,417;47,533;15,9;25,8;56,683;14,65;23,967;61,817;14,15;29,417;61,167;14,85;12;10,4417;68
250617;1700;32,517;55,617;12,317;33,833;59,633;12,067;30,617;65,417;11,567;30,55;70,267;11,333;34,883;68,933;11,833;18;9,50833;72,6667
250617;1800;33,95;68,05;8,95;34,633;71;8,55;29,583;75,033;8,683;32,65;80,033;8,217;35,25;78,317;8,9;16;7,06667;86,8333
250617;1900;37,517;75,2;7,667;38,133;77,217;7,65;31,933;79,35;7,65;35,383;83,933;7;37,65;82,35;8;13;6,06667;91,5833
250617;2000;39,717;75,583;7,2;40,733;77,633;7,133;34,517;80,133;7,133;37,433;84,467;6,75;39,783;82,767;7,217;15;5,56667;93,4167
250617;2100;44,733;77,233;7;46,383;79,883;6,683;40,217;81,65;6,533;43,367;86,017;6,233;45,483;84,15;7;20;5,35833;92,0833
250617;2200;42,483;73,25;6,7;44,583;78,267;6,583;38,217;79,833;6,5;41,9;83,967;6,4;43,767;81,8;6,65;20;5,39167;87,1667
250617;2300;35,05;73,767;6;36,1;78,567;5,85;29,75;79,917;5,833;35,467;83,967;5,533;37,033;82,217;6;18;4,575;87,3333
250618;0;29,5;73,15;5,483;29,583;77,8;5,083;24,367;79,45;5,417;30,417;83,733;4,867;30,533;81,817;5,517;9;4,3;86,25
250618;100;29,167;74,283;4,9;28,867;78,65;4,35;22,967;81,067;4,067;30,917;85,383;3,967;30,583;83,55;4,217;15;3,58333;87,75
250618;200;21,167;74,7;4;19,267;79,083;4;12,783;81,117;3,883;23,6;85,417;3,3;23;83,7;4;11;3,00833;88,0833
250618;300;28,283;73,567;4;28,317;78,767;4;22,667;80,7;4;29,033;84,433;3,383;29,817;82,867;4;8;2,98333;86
250618;400;10,55;69,817;4,517;9,633;73,95;4,45;6,983;75,4;4,5;10,917;79,367;4,083;11,15;78,2;4,433;6;3,70833;77
250618;500;8,583;70,433;3,1;7,817;75,017;2,933;6;77,8;2,917;9,383;82,617;2,183;8,967;80,1;3,083;7;1,84167;85,5833
250618;600;13,7;73,7;3;12,617;78,6;2,233;9,033;81,117;2,017;15,817;85,317;2;15,283;83,217;2,4;7;1,49167;88,25
250618;700;9,933;70,833;3;9,467;76;2,883;7,15;77,783;2,817;10,233;81,7;2,4;10,867;79,867;3;4;1,96667;81,1667
250618;800;8,533;66,733;3,2;7,683;71,867;3,15;6,233;74,833;3,033;7,75;79,133;2,567;9,35;76,917;3,25;7;2,475;75,9167
250618;900;17,233;57,017;7,6;15,933;63,217;7,183;14,183;66,967;7;11,75;70,167;6,65;19,967;67,767;7,267;12;4,925;66,25
250618;1000;27,633;54,95;10,283;28,667;59,167;10,167;25,517;62,067;9,833;26,733;67,35;9,533;30,383;64,983;10,133;14;8,14168;61,4167
250618;1100;30,55;34,933;22,3;32,133;34,1;22,217;30,533;43,05;18,6;28,35;47,783;19,15;32,55;47,35;19,217;20;10,05;57,75
250618;1200;25;15,567;32,5;26,65;14,6;32,583;25,317;31,533;24,65;21,8;34,983;26,6;27,583;37,783;24,833;18;11,9333;48,5833
250618;1300;32,8;14,333;32,733;34,083;11,9;34,933;33,533;32,433;24,183;29,983;36,867;25,083;36,05;39,267;23,9;24;12,725;48,25
250618;1400;35,783;15,183;30,883;37,65;10,283;36,15;37,083;33,55;22,967;33,917;37,583;24,05;39,533;39,767;23,033;22;13,1667;45,6667
250618;1500;43,017;21,6;24,517;45;12,967;32,517;44,1;36,633;20,683;42,133;42,283;20,4;46,683;43,9;19,933;32;13,4417;45,4167
250618;1600;48,333;36;17,317;52,167;33;20,1;48,933;49,017;15,85;48,017;54,667;15,383;52,2;54,217;15,8;36;12,5167;54,1667
250618;1700;54,733;57,533;10,833;57,183;60,9;10,7;51,867;65,483;10,95;54,167;71,05;10,333;57,3;69,083;11,133;35;9,575;70,8333
250618;1800;57,117;68,133;8,35;59,65;71,167;8,1;53,133;73,967;8,1;57,45;79,617;7,6;58,65;77,033;8,433;37;7,45;80,5833
250618;1900;52,917;69,9;7,167;55,317;74,25;6,633;49,233;77,15;6,5;54,017;82,25;6,25;54,867;79,633;6,967;34;6,19167;81,6667
250618;2000;50,683;68,283;6,65;52,433;73,667;6;47,383;76,55;6;52,45;80,817;5,75;54,067;78,433;6,133;30;5,83333;76,9167
250618;2100;47,45;67,3;5,817;48,883;72,767;5,467;43,85;75,65;5,267;50,2;80,033;5;50,65;77,6;5,583;28;5,2;76,1667
250618;2200;45,55;67,4;5,417;46,867;73,083;5,017;41,7;75,617;5;47,833;79,65;4,983;48,717;77,433;5,183;23;4,90833;75,4167
250618;2300;35,7;66,083;4,95;35,733;71,733;4,517;31,25;75,317;4,333;39,1;79,417;4,183;38,9;77,1;4,567;20;4,14167;75,3333
250619;0;33,583;67;4,417;33,5;72,767;4,017;28,15;75,95;4;37,217;79,783;3,8;36,917;77,667;4,083;14;3,8;75,8333
250619;100;23,35;66,483;4;22,733;72,6;3,967;18,233;75,783;3,35;27,767;79,867;3;26,417;77,433;4;11;3,25;75,9167
250619;200;11,3;64,517;4;10,583;69,95;3,933;7,933;72,767;3,75;13,55;76,85;3,367;12,617;75,017;3,9;10;3;73,9167
250619;300;6,033;63,467;3,75;4,75;69,417;3;3,617;73,283;3;6,883;77,083;3;6,5;74,633;3;8;2,99167;70,9167
250619;400;0,683;57,367;3,833;0,417;62,967;3,617;0,233;67,4;3,05;0,883;71,683;3;0,933;69,317;3,617;7;3,38333;62,8333
250619;500;0,017;57,283;3,133;0;63,067;3,067;0;67,917;2,967;0,033;72,467;2,233;0,017;70,017;3,083;6;2,35;67,5833
250619;600;0;59,7;3;0;65,933;2,217;0;70,483;2;0;74,833;2;0,05;72,2;2,433;6;2,025;69,25
250619;700;0,567;58,333;3;0,35;64,133;2,767;0,183;68,783;2,383;0,183;72,867;2,05;0,867;70,833;2,833;6;2,28333;66,3333
